StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,psu,adult,sex,sex_6_TEXT,age,education,edu_subject,edu_subject_6_TEXT,province,state,family,ideology_1,ideology_2,ideology_3,ideology_4,ideology_5,us_edu,income,china_assist,race_disc,Q48,covid_assess_1,covid_assess_2,covid_assess_3,us_aid,kit,kit_got,kit_timely,return,return_reason,return_reason_5_TEXT,quar_assess,quar_reason,quar_reason_5_TEXT,quar_exempt,QID66_First Click,QID66_Last Click,QID66_Page Submit,QID66_Click Count,QID67_First Click,QID67_Last Click,QID67_Page Submit,QID67_Click Count,gov_assess_1,gov_assess_2,gov_assess_3,gov_assess_4,china_overall,china_gov,QID68_First Click,QID68_Last Click,QID68_Page Submit,QID68_Click Count,QID69_First Click,QID69_Last Click,QID69_Page Submit,QID69_Click Count,QID70_First Click,QID70_Last Click,QID70_Page Submit,QID70_Click Count,QID71_First Click,QID71_Last Click,QID71_Page Submit,QID71_Click Count,exclusion,group,finish
2020-08-28 12:31:11,2020-08-28 12:33:58,IP Address,67.22.17.92,100,167,TRUE,2020-08-28 12:33:58,R_9n3LcL7jamE7B9D,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1999,本科在读,工科,,上海,Pennsylvania,"党和国家干部（科级及以上）,无业/失业",反对,反对,反对,强烈同意,强烈同意,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,非常严重,非常严重,非常严重,二者均无,有,是,及时,未曾回国,"工作安排或学业计划,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,,,,,,,,,5,1,4,1,满意,强烈同意,,,,,,,,,2.225,5.494,12.051,5,7.207,7.653,7.907,2,,additive,yes
2020-08-28 12:31:16,2020-08-28 12:35:39,IP Address,104.183.60.247,100,262,TRUE,2020-08-28 12:35:39,R_27BDInsLOfsSavv,,,,,41.534393310546900,-81.53189849853520000,anonymous,ZH-S,是,是,男,,1998,研究生在读,工科,,安徽,Pennsylvania,私营企业或外资企业基层白领,同意,同意,同意,强烈同意,强烈同意,本科（含预科）,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,一般,二者均无,有,是,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,0,0,11.553,0,2.619,2.619,20.264,1,5,1,4,1,比较满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 12:31:27,2020-08-28 12:36:47,IP Address,63.86.13.53,100,320,TRUE,2020-08-28 12:36:47,R_BPpfjdAAERyTn9v,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1999,本科在读,工科,,广东,Pennsylvania,商业服务业员工,强烈同意,强烈同意,强烈反对,强烈反对,强烈反对,高中,无收入,从没有,我遇到过,有，在我认识的人当中，有人在美国被感染,非常严重,非常严重,非常严重,二者均无,有,是,及时,未曾回国,签证因素，或担心返美时能否顺利入境,,,,,,,,,,,,,,4,1,1,1,一般,既不同意也不反对,,,,,,,,,0.288,20.327,23.189,36,0.48,23.904,24.33,17,,additive,yes
2020-08-28 12:31:30,2020-08-28 12:35:39,IP Address,76.5.96.228,100,249,TRUE,2020-08-28 12:35:40,R_6D7NH8dmg59pNiF,,,,,40.17779541015630,-77.2328033447266000,anonymous,ZH-S,是,是,女,,1991,研究生在读,人文学科及艺术,,湖南,Pennsylvania,无业/失业,同意,强烈反对,反对,强烈同意,同意,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,不怎么严重,二者均无,有,是,不及时,未曾回国,没买到机票或觉得票价过高,,,,,,0,0,8.719,0,0,0,9.622,0,5,3,5,1,比较满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 12:31:30,2020-08-28 12:36:35,IP Address,174.54.68.179,100,304,TRUE,2020-08-28 12:36:35,R_D1QDj7u29NBQxS9,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1998,本科在读,理科（包括医科、农科）,,广东,Pennsylvania,"专业技术人员（如科学家、工程师、教师、律师、医生等）,个体工商户",同意,同意,同意,强烈同意,强烈同意,初中或更早,无收入,从没有,我遇到过,没有,非常严重,非常严重,非常严重,收到过美国民间组织提供的现金或物资,有,是,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,4.179,25.57,27.308,8,1.492,30.188,32.265,9,3,1,3,1,比较满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 12:31:31,2020-08-28 12:35:10,IP Address,61.51.58.193,100,218,TRUE,2020-08-28 12:35:10,R_3RasmRTN47vlaCg,,,,,39.928802490234400,116.388885498047000,anonymous,ZH-S,是,是,男,,2001,本科在读,社会科学及法学,,北京,Pennsylvania,"党和国家干部（科级及以上）,私营企业或外资企业经理",反对,同意,同意,同意,同意,本科（含预科）,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,一般,二者均无,有,否,无意见,已经或曾经回国,,,一般,没有不满意的地方,,,,,,,,,,,5,1,3,1,满意,同意,,,,,,,,,1.574,11.874,12.895,9,0.7,16.354,17.979,3,,additive,yes
2020-08-28 12:31:47,2020-08-28 12:37:38,IP Address,172.58.187.10,100,350,TRUE,2020-08-28 12:37:38,R_PMw3qKfSMt57mzD,,,,,38.9705047607422000,-76.83879852294920000,anonymous,ZH-S,是,是,女,,2000,本科在读,商科,,福建,Pennsylvania,国有企业经理,同意,同意,同意,同意,同意,高中,无收入,从没有,都没有，但我相信我所在的城市有针对中国人的歧视现象,没有,非常严重,比较严重,不怎么严重,二者均无,有,我想申请，但未拿到,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便,其他原因",,,,,,,,,,,,,,5,2,4,1,满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 12:32:00,2020-08-28 12:35:32,IP Address,71.58.91.88,100,212,TRUE,2020-08-28 12:35:32,R_305XwSkVii6mmoU,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1994,博士生在读,社会科学及法学,,广东,Pennsylvania,个体工商户,强烈同意,同意,反对,反对,反对,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,非常严重,一般,二者均无,有,是,不及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率",,,,,,,,,,,,,,3,1,2,1,一般,既不同意也不反对,0,0,11.581,0,0,0,12.47,0,,,,,,,,,,negative,yes
2020-08-28 12:32:02,2020-08-28 12:38:15,IP Address,204.11.141.226,100,372,TRUE,2020-08-28 12:38:15,R_3GkAEfodaABgi2e,,,,,40.3556060791016000,-74.9839019775391000,anonymous,ZH-S,是,是,男,,1999,本科在读,商科,,江苏,Pennsylvania,基层公务员或国有企业基层白领,同意,同意,反对,反对,同意,本科（含预科）,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,一般,二者均无,有,否,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高",,,,,,,,,,,,,,4,1,1,1,一般,既不同意也不反对,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 12:32:02,2020-08-28 12:40:26,IP Address,66.253.165.196,100,504,TRUE,2020-08-28 12:40:26,R_3pt0Ea7EMgiv3Hx,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1995,博士生在读,理科（包括医科、农科）,,上海,Pennsylvania,专业技术人员（如科学家、工程师、教师、律师、医生等）,同意,反对,反对,同意,强烈同意,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,一般,二者均无,有,否,无意见,未曾回国,工作安排或学业计划,,,,,,,,,,,,,,5,1,4,1,满意,强烈同意,,,,,,,,,0,0,23.967,0,0,0,35.912,0,,additive,yes
2020-08-28 12:32:04,2020-08-28 12:37:14,IP Address,13.94.62.10,100,310,TRUE,2020-08-28 12:37:15,R_0q5r3jQhfOsxGJH,,,,,22.2794952392578000,114.14599609375,anonymous,ZH-S,是,是,女,,2000,本科在读,商科,,江苏,Pennsylvania,"党和国家干部（科级及以上）,私营企业主",同意,同意,同意,同意,同意,初中或更早,无收入,从没有,我遇到过,没有,比较严重,一般,一般,二者均无,有,否,不及时,已经或曾经回国,,,非常好,没有不满意的地方,,,,,,,,,,,4,1,1,1,比较满意,既不同意也不反对,0,0,9.611,0,5.71,14.694,16.051,4,,,,,,,,,,negative,yes
2020-08-28 12:32:06,2020-08-28 12:36:36,IP Address,73.230.83.126,100,269,TRUE,2020-08-28 12:36:36,R_06Cj6KRK6AmBjAR,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1998,本科在读,社会科学及法学,,湖北,Pennsylvania,党和国家干部（科级及以上）,反对,同意,反对,同意,同意,高中,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,不怎么严重,二者均无,有,是,无意见,未曾回国,"签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,回国后的入境隔离会带来不便",,,,,,,,,,,,,,4,2,3,2,比较满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 12:32:10,2020-08-28 12:34:52,IP Address,68.82.59.171,100,161,TRUE,2020-08-28 12:34:52,R_1mF1ay4UoNs51VP,,,,,40.100494384765600,-75.37090301513670000,anonymous,ZH-S,是,是,女,,1988,博士生在读,社会科学及法学,,广西,Pennsylvania,专业技术人员（如科学家、工程师、教师、律师、医生等）,同意,同意,反对,同意,反对,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,比较严重,比较严重,比较严重,二者均无,有,我想申请，但未拿到,不及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率",,,,,,,,,,,,,,4,2,3,1,比较满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 12:32:22,2020-08-28 12:35:25,IP Address,60.21.81.143,100,182,TRUE,2020-08-28 12:35:25,R_RQeYUnSxBn2kMX7,,,,,38.912200927734400,121.602203369141000,anonymous,ZH-S,是,是,男,,2000,本科在读,商科,,辽宁,Pennsylvania,国有企业经理,同意,同意,同意,同意,强烈同意,本科（含预科）,无收入,从没有,我遇到过,没有,非常严重,比较严重,一般,二者均无,有,否,及时,已经或曾经回国,,,好,酒店设施比较差,,,,,,,,,,,5,1,3,1,满意,强烈同意,0,0,5.596,0,1.445,6.656,7.799,8,,,,,,,,,,negative,yes
2020-08-28 12:32:25,2020-08-28 12:43:49,IP Address,8.20.93.74,100,683,TRUE,2020-08-28 12:43:49,R_b3220b43HhfKRVL,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,女,,1999,本科在读,理科（包括医科、农科）,,重庆,Pennsylvania,私营企业或外资企业经理,强烈同意,同意,反对,同意,同意,高中,无收入,从没有,都没有，但我相信我所在的城市有针对中国人的歧视现象,没有,非常严重,比较严重,不怎么严重,二者均无,有,是,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,,,,,,,,,4,2,3,3,比较满意,同意,,,,,,,,,6.58,8.437,62.324,6,0,0,13.744,0,,additive,yes
2020-08-28 12:32:28,2020-08-28 12:38:18,IP Address,71.128.146.39,100,349,TRUE,2020-08-28 12:38:18,R_10HQuDVWGovRBGu,,,,,33.1371002197266000,-96.74880218505860000,anonymous,ZH-S,是,是,女,,1990,博士生在读,理科（包括医科、农科）,,新疆,Texas,个体工商户,同意,同意,反对,同意,反对,本科（含预科）,"校外工作或实习收入,校内工作或实习收入（含全额奖学金）",从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,一般,收到过美国各级政府提供的现金或物资,有,是,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,0,0,19.999,0,0,0,14.607,0,3,1,3,1,一般,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 12:32:28,2020-08-28 12:38:28,IP Address,73.187.98.148,100,359,TRUE,2020-08-28 12:38:28,R_2DMShAzVThhnsrQ,,,,,40.2039031982422000,-76.72859954833980000,anonymous,ZH-S,是,是,女,,2000,本科在读,理科（包括医科、农科）,,广东,Pennsylvania,"专业技术人员（如科学家、工程师、教师、律师、医生等）,私营企业或外资企业基层白领",同意,同意,强烈同意,强烈同意,强烈同意,本科（含预科）,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,不怎么严重,收到过美国民间组织提供的现金或物资,有,否,不及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,,,,,,,,,5,3,4,2,比较满意,既不同意也不反对,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 12:32:39,2020-08-28 12:35:35,IP Address,66.253.164.70,100,176,TRUE,2020-08-28 12:35:36,R_1dB2Ck6PTfZqEaG,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1995,博士生在读,理科（包括医科、农科）,,山东,Pennsylvania,党和国家干部（科级及以上）,反对,反对,同意,同意,同意,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,现在正得到补助,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,一般,二者均无,有,我想申请，但未拿到,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境",,,,,,,,,,,,,,5,1,3,3,满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 12:32:42,2020-08-28 12:36:07,IP Address,50.115.93.35,100,204,TRUE,2020-08-28 12:36:07,R_1NykQYIFXMtNbMt,,,,,40.791107177734400,-77.85919952392580000,anonymous,ZH-S,是,是,男,,1999,本科在读,理科（包括医科、农科）,,浙江,Pennsylvania,私营企业或外资企业经理,强烈同意,同意,强烈反对,强烈同意,强烈同意,高中,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,一般,二者均无,有,否,不及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,3,1,2,1,满意,既不同意也不反对,,,,,,,,,1.928,9.578,11.573,11,6.977,6.977,7.622,1,,additive,yes
2020-08-28 12:32:48,2020-08-28 12:40:17,IP Address,112.43.230.56,100,448,TRUE,2020-08-28 12:40:17,R_5d2nLQIGMRxjs4N,,,,,45.598602294921900,84.865509033203100,anonymous,ZH-S,是,是,女,,2000,本科在读,理科（包括医科、农科）,,新疆,Pennsylvania,"国有企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）",同意,同意,同意,同意,强烈同意,本科（含预科）,无收入,从没有,我遇到过,没有,非常严重,非常严重,比较严重,二者均无,有,是,及时,已经或曾经回国,,,好,其他,不能点外卖,,,,,,,,,,5,1,4,2,满意,强烈同意,0,0,11.015,0,0,0,35.944,0,,,,,,,,,,negative,yes
2020-08-28 12:32:54,2020-08-28 12:37:00,IP Address,71.58.72.169,100,246,TRUE,2020-08-28 12:37:01,R_1oFspuDaPNEDA8S,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1999,本科在读,理科（包括医科、农科）,,浙江,Pennsylvania,私营企业主,同意,同意,同意,同意,反对,高中,无收入,从没有,我遇到过,没有,比较严重,一般,一般,二者均无,有,是,及时,未曾回国,其他原因,,,,,,0.346,4.775,6.713,5,0.626,6.933,6.966,7,5,1,4,1,满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 12:33:21,2020-08-28 12:38:09,IP Address,71.58.213.68,100,288,TRUE,2020-08-28 12:38:09,R_12lmC5C4gal5lNp,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1998,本科在读,其他,,广东,Pennsylvania,专业技术人员（如科学家、工程师、教师、律师、医生等）,同意,同意,同意,同意,同意,高中,无收入,从没有,都没有，并且据我所知我所在的城市也没什么针对中国人的歧视现象,没有,比较严重,一般,不怎么严重,二者均无,有,是,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境",,,,,,,,,,,,,,3,2,2,3,一般,既不同意也不反对,,,,,,,,,2.841,10.758,11.528,9,1.155,22.858,23.545,12,,additive,yes
2020-08-28 12:33:32,2020-08-28 12:42:53,IP Address,114.246.1.165,100,560,TRUE,2020-08-28 12:42:53,R_24wPx1N4QIYjv6U,,,,,39.928802490234400,116.388885498047000,anonymous,ZH-S,是,是,男,,2000,本科在读,工科,,北京,Pennsylvania,个体工商户,同意,反对,反对,同意,强烈同意,本科（含预科）,无收入,从没有,我遇到过,没有,非常严重,比较严重,比较严重,二者均无,不清楚,,,已经或曾经回国,,,好,收费标准偏高,,,3.647,14.263,30.318,3,2.635,19.633,30.612,3,5,1,4,1,满意,强烈同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 12:33:33,2020-08-28 12:41:42,IP Address,207.174.204.21,100,489,TRUE,2020-08-28 12:41:42,R_1DzCbb4bpdKo4CP,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,女,,1999,本科在读,工科,,黑龙江,Pennsylvania,国有企业经理,同意,同意,反对,同意,同意,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,没有,比较严重,一般,一般,二者均无,有,是,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,,,,,,,,,4,3,5,2,比较满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 12:33:34,2020-08-28 12:38:12,IP Address,174.59.221.233,100,277,TRUE,2020-08-28 12:38:12,R_AGz47a5btApHqHD,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1999,本科在读,工科,,江苏,Pennsylvania,党和国家干部（科级及以上）,反对,反对,强烈同意,强烈同意,强烈同意,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,非常严重,非常严重,一般,二者均无,有,是,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,,,,,,,,,5,1,4,1,满意,强烈同意,,,,,,,,,0,0,35.061,0,6.201,6.201,10.914,1,,additive,yes
