"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","adult","citizen","psu","wave1","sex","sex_6_TEXT","age","education","edu_subject","edu_subject_6_TEXT","province","state","family","ideology_1","ideology_2","ideology_3","ideology_4","ideology_5","us_edu","income","china_assist","race_disc","Q48","covid_assess_1","covid_assess_2","covid_assess_3","covid_assess_2_1","covid_assess_2_2","covid_assess_2_3","us_aid","kit","kit_2","kit_got","kit_timely","return","return_reason","return_reason_5_TEXT","quar_assess","quar_reason","quar_reason_5_TEXT","quar_exempt","QID66_First.Click","QID66_Last.Click","QID66_Page.Submit","QID66_Click.Count","QID67_First.Click","QID67_Last.Click","QID67_Page.Submit","QID67_Click.Count","gov_assess_1","gov_assess_2","gov_assess_3","gov_assess_4","china_overall","china_gov","QID68_First.Click","QID68_Last.Click","QID68_Page.Submit","QID68_Click.Count","QID69_First.Click","QID69_Last.Click","QID69_Page.Submit","QID69_Click.Count","QID70_First.Click","QID70_Last.Click","QID70_Page.Submit","QID70_Click.Count","QID71_First.Click","QID71_Last.Click","QID71_Page.Submit","QID71_Click.Count","exclusion","group","finish"
"2021-03-27 00:11:03","2021-03-27 00:15:46","IP Address","172.100.110.48",100,282,TRUE,"2021-03-27 00:15:46","R_3PvFyOFZu66Hh4a",NA,NA,NA,NA,42.6701049804688,-73.7753982543945,"anonymous","ZH-S","是","是","是","否","女","",1993,"博士生在读","社会科学及法学","","山东","New York","党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","反对","反对","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","比较严重","","","","收到过美国各级政府提供的现金或物资","有","","否","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-03-27 00:14:27","2021-03-27 00:23:54","IP Address","1.144.24.53",100,567,TRUE,"2021-03-27 00:23:55","R_2EgYPg08QYZl62V",NA,NA,NA,NA,-33.8591003417969,151.2001953125,"anonymous","ZH-S","是","是","是","否","女","",1993,"博士生在读","人文学科及艺术","","新疆","Indiana","党和国家干部（科级及以上）","强烈同意","同意","反对","反对","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","比较严重","比较严重","不怎么严重","","","","二者均无","有","","是","及时","未曾回国","签证因素，或担心返美时能否顺利入境","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,"比较满意","反对",NA,NA,NA,NA,NA,NA,NA,NA,0.904,9.203,12.474,11,0.996,9.13,9.617,7,"","additive","yes"
"2021-03-27 00:25:13","2021-03-27 00:28:42","IP Address","218.58.16.2",100,208,TRUE,"2021-03-27 00:28:42","R_1fmea9nyQYUtsDN",NA,NA,NA,NA,36.6683044433594,116.997192382813,"anonymous","ZH-S","是","是","是","否","男","",1996,"研究生在读","社会科学及法学","","山东","California","专业技术人员（如科学家、工程师、教师、律师、医生等）","强烈反对","同意","反对","强烈同意","强烈同意","本科（含预科）","校外工作或实习收入,校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","非常严重","","","","二者均无","有","","是","及时","已经或曾经回国","","","非常好","没有不满意的地方","","",NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,1,"满意","强烈同意",0,0,9.15,0,7.507,13.801,20.047,5,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-03-27 00:25:07","2021-03-27 00:29:26","IP Address","118.119.174.242",100,259,TRUE,"2021-03-27 00:29:26","R_2CQkk1M87Hb6jVE",NA,NA,NA,NA,30.6667022705078,104.066711425781,"anonymous","ZH-S","是","是","是","否","女","",1997,"研究生在读","理科（包括医科、农科）","","四川","Wisconsin","专业技术人员（如科学家、工程师、教师、律师、医生等）","反对","反对","反对","同意","同意","本科（含预科）","无收入","从没有","我遇到过","没有","非常严重","非常严重","比较严重","","","","二者均无","有","","否","及时","已经或曾经回国","","","好","没有不满意的地方","","",4.497,5.104,7.228,3,0,0,11.332,0,5,1,5,1,"满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-03-27 00:27:43","2021-03-27 00:30:26","IP Address","107.77.226.12",100,162,TRUE,"2021-03-27 00:30:26","R_roquRVN0tfWJajn",NA,NA,NA,NA,40.8003997802734,-73.9504013061523,"anonymous","ZH-S","是","是","是","否","男","",1994,"本科在读","社会科学及法学","","四川","Massachusetts","国有企业经理","强烈同意","同意","强烈反对","强烈反对","强烈反对","本科（含预科）","校外工作或实习收入,校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","一般","一般","不怎么严重","","","","二者均无","没有","","","","未曾回国","签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,"不满意","强烈反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-03-27 01:23:37","2021-03-27 01:27:49","IP Address","173.230.46.200",100,252,TRUE,"2021-03-27 01:27:50","R_1FS29SGvfh77cJn",NA,NA,NA,NA,40.1119995117188,-88.2365036010742,"anonymous","ZH-S","是","是","是","否","男","",1996,"博士生在读","工科","","四川","Illinois","专业技术人员（如科学家、工程师、教师、律师、医生等）","反对","同意","反对","反对","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","没有","非常严重","非常严重","非常严重","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,2,"比较满意","同意",0,0,7.459,0,3.451,3.451,10.521,1,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-03-27 01:32:54","2021-03-27 01:36:42","IP Address","43.245.222.158",100,227,TRUE,"2021-03-27 01:36:42","R_3n0IIHrfwf9yz8I",NA,NA,NA,NA,22.2794952392578,114.14599609375,"anonymous","ZH-S","是","是","是","否","女","",1998,"研究生在读","工科","","江苏","入学以来尚未赴美","党和国家干部（科级及以上）,私营企业主","同意","反对","反对","同意","同意","硕士/博士研究生或以上","无收入","从没有","我没有遇到过，但我认识的人遇到过","没有","","","","非常严重","一般","一般","二者均无","","有","","不及时","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,1,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,4.843,5.344,18.405,2,0,0,9.176,0,"","additive","yes"
"2021-03-27 01:17:04","2021-03-27 01:39:58","IP Address","36.102.22.87",100,1374,TRUE,"2021-03-27 01:39:58","R_vqce3MA9gKIlmKt",NA,NA,NA,NA,31.0549011230469,121.349304199219,"qr","ZH-S","是","是","是","否","女","",1997,"本科在读","社会科学及法学","","上海","Rhode Island","党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","强烈反对","同意","同意","高中","校内工作或实习收入（含全额奖学金）","从没有","都没有。并且据我所知，在我居住的城市，或者我就读大学所在的城市，也没什么针对中国人的歧视现象","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","一般","","","","二者均无","不清楚","","","","已经或曾经回国","","","非常好","没有不满意的地方","","",0.38,4.935,6.401,5,2.099,2.099,6.831,1,5,2,4,3,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-03-27 02:24:17","2021-03-27 02:28:55","IP Address","162.229.185.233",100,278,TRUE,"2021-03-27 02:28:56","R_1diBwU2KbaFm4jx",NA,NA,NA,NA,37.3177032470703,-122.043800354004,"anonymous","ZH-S","是","是","是","否","男","",1998,"本科在读","理科（包括医科、农科）","","湖北","California","私营企业或外资企业经理","反对","同意","同意","同意","同意","本科（含预科）","无收入","从没有","我没有遇到过，但我认识的人遇到过","没有","比较严重","比较严重","比较严重","","","","二者均无","不清楚","","","","未曾回国","没买到机票或觉得票价过高","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,"比较满意","既不同意也不反对",1.078,1.078,16.852,1,3.719,29.951,31.981,6,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-03-27 03:22:39","2021-03-27 03:25:17","IP Address","27.17.236.2",100,157,TRUE,"2021-03-27 03:25:18","R_zVlAuTLWySRZNap",NA,NA,NA,NA,30.5890045166016,114.268096923828,"anonymous","ZH-S","是","是","是","否","女","",1994,"博士生在读","理科（包括医科、农科）","","湖北","Georgia","基层公务员或国有企业基层白领","强烈同意","同意","强烈反对","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","现在正得到补助","我没有遇到过，但我认识的人遇到过","没有","一般","一般","不怎么严重","","","","二者均无","有","","我想申请，但未拿到","无意见","已经或曾经回国","","","好","没有不满意的地方","","",NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-03-27 03:47:07","2021-03-27 03:52:26","IP Address","223.104.5.192",100,318,TRUE,"2021-03-27 03:52:26","R_3IQTkzjbpwWBJhN",NA,NA,NA,NA,31.0549011230469,121.349304199219,"anonymous","ZH-S","是","是","是","否","女","",1993,"博士生在读","人文学科及艺术","","上海","Massachusetts","私营企业或外资企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）","反对","强烈同意","强烈反对","反对","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","比较严重","","","","二者均无","有","","否","无意见","已经或曾经回国","","","好","酒店设施比较差,其他","隔离餐较差且不能自选","",NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,"一般","反对",NA,NA,NA,NA,NA,NA,NA,NA,1.265,10.364,13.665,8,2.75,8.241,9.332,3,"","additive","yes"
"2021-03-27 04:45:00","2021-03-27 04:49:03","IP Address","107.77.204.13",100,243,TRUE,"2021-03-27 04:49:04","R_1eViGiZON99Ngyb",NA,NA,NA,NA,39.2957000732422,-76.6288986206055,"anonymous","ZH-S","是","是","是","否","男","",1989,"博士生在读","人文学科及艺术","","上海","Maryland","专业技术人员（如科学家、工程师、教师、律师、医生等）","强烈同意","强烈同意","反对","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","没有","比较严重","不怎么严重","比较严重","","","","收到过美国各级政府提供的现金或物资","有","","是","及时","未曾回国","工作安排或学业计划","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,"一般","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-03-27 04:44:38","2021-03-27 04:56:05","IP Address","83.79.147.111",100,687,TRUE,"2021-03-27 04:56:06","R_2ymu9ENB2xDJbaT",NA,NA,NA,NA,47.510498046875,8.34890747070313,"anonymous","ZH-S","是","是","是","否","女","",1988,"博士后","社会科学及法学","","陕西","California","专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","强烈反对","强烈反对","强烈反对","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","非常严重","非常严重","比较严重","","","","收到过美国各级政府提供的现金或物资","有","","否","无意见","未曾回国","担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",5.689,10.387,15.864,2,6.58,24.398,28.26,4,2,1,1,1,"不满意","反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-03-27 05:30:32","2021-03-27 05:34:24","IP Address","104.174.199.11",100,232,TRUE,"2021-03-27 05:34:24","R_1AFthdbaPznBt5v",NA,NA,NA,NA,34.0964050292969,-117.858200073242,"qr","ZH-S","是","是","是","否","男","",1996,"研究生在读","社会科学及法学","","北京","Illinois","私营企业或外资企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）","强烈同意","同意","反对","反对","强烈反对","本科（含预科）","校外工作或实习收入","从没有","我遇到过","没有","非常严重","非常严重","非常严重","","","","二者均无","不清楚","","","","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,3,"比较不满意","既不同意也不反对",4.454,4.454,7.312,1,2.738,20.653,21.329,7,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-03-27 06:03:03","2021-03-27 06:07:42","IP Address","100.15.132.245",100,279,TRUE,"2021-03-27 06:07:43","R_2xVpraLGsy5qWYM",NA,NA,NA,NA,38.9965057373047,-76.9339981079102,"anonymous","ZH-S","是","是","是","否","女","",1992,"博士生在读","社会科学及法学","","山西","Maryland","党和国家干部（科级及以上）","反对","同意","同意","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","一般","一般","一般","","","","二者均无","有","","是","及时","未曾回国","签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-03-27 06:28:15","2021-03-27 06:31:33","IP Address","100.40.113.208",100,197,TRUE,"2021-03-27 06:31:33","R_1RjkcT1rJPEGxdT",NA,NA,NA,NA,41.8233032226563,-71.4410018920898,"anonymous","ZH-S","是","是","是","否","女","",1999,"本科在读","社会科学及法学","","北京","Rhode Island","个体工商户,无业/失业","同意","同意","反对","反对","反对","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","非常严重","","","","收到过美国民间组织提供的现金或物资","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,"不满意","反对",NA,NA,NA,NA,NA,NA,NA,NA,7.584,9.98,11.518,4,4.327,8.435,10.159,3,"","additive","yes"
"2021-03-27 06:31:06","2021-03-27 06:35:38","IP Address","68.62.16.217",100,272,TRUE,"2021-03-27 06:35:39","R_1GJHl38KiWeh9iz",NA,NA,NA,NA,42.3067932128906,-83.7059020996094,"anonymous","ZH-S","是","是","是","否","女","",1996,"研究生在读","社会科学及法学","","福建","Michigan","国有企业经理,基层公务员或国有企业基层白领","同意","同意","反对","同意","同意","本科（含预科）","校内工作或实习收入（含全额奖学金）","曾经得到过补助，不过现在并没有","我遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","比较严重","","","","收到过美国各级政府提供的现金或物资","有","","否","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",4.551,4.551,6.116,1,7.337,10.371,11.139,3,4,1,3,1,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-03-27 06:50:00","2021-03-27 06:54:21","IP Address","50.234.189.42",100,261,TRUE,"2021-03-27 06:54:21","R_1eyP6qFTHjhtX8C",NA,NA,NA,NA,42.3737030029297,-71.1284027099609,"anonymous","ZH-S","是","是","是","否","女","",1989,"博士生在读","社会科学及法学","","黑龙江","Massachusetts","国有企业经理,个体工商户","同意","同意","反对","强烈反对","强烈反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","一般","一般","","","","收到过美国各级政府提供的现金或物资","有","","是","不及时","未曾回国","担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,"比较满意","既不同意也不反对",0,0,11.655,0,15.904,20.605,26.192,2,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
